,Date,Area_Code,Total_Condo_Sold_Number,Avg_Price,Med_Price,Prime_Rate,Inflation,GDP,Metal_Price,NASDAQ,Ontario_Immigrants_International,Toronto_Median_Age,UT_Total_Enrollment,Toronto_Participation_Rate,Toronto_Employment_Rate,Toronto_Population,New_Units_Number_Planned,New_Units_Number_Construction
3873,2009-12-01,W09,16.0,156106.0,128500.0,2.25,1.4867527520000001,36715.17538,620.454,2219.700007,22658.34636,39.57812063,62934.0,67.7,61.2,5673408.161,748.0,1836.0
3874,2009-12-01,C02,15.0,754413.0,512000.0,2.25,1.4867527520000001,36715.17538,620.454,2219.700007,22658.34636,39.57812063,62934.0,67.7,61.2,5673408.161,748.0,1836.0
3875,2009-12-01,E06,2.0,348000.0,348000.0,2.25,1.4867527520000001,36715.17538,620.454,2219.700007,22658.34636,39.57812063,62934.0,67.7,61.2,5673408.161,748.0,1836.0
3876,2009-12-01,E07,30.0,188677.0,192500.0,2.25,1.4867527520000001,36715.17538,620.454,2219.700007,22658.34636,39.57812063,62934.0,67.7,61.2,5673408.161,748.0,1836.0
3877,2009-12-01,E08,21.0,158880.0,163500.0,2.25,1.4867527520000001,36715.17538,620.454,2219.700007,22658.34636,39.57812063,62934.0,67.7,61.2,5673408.161,748.0,1836.0
3878,2009-12-01,E09,52.0,228715.0,234950.0,2.25,1.4867527520000001,36715.17538,620.454,2219.700007,22658.34636,39.57812063,62934.0,67.7,61.2,5673408.161,748.0,1836.0
3879,2009-12-01,E11,18.0,126250.0,133500.0,2.25,1.4867527520000001,36715.17538,620.454,2219.700007,22658.34636,39.57812063,62934.0,67.7,61.2,5673408.161,748.0,1836.0
3880,2009-12-01,W01,18.0,310967.0,306000.0,2.25,1.4867527520000001,36715.17538,620.454,2219.700007,22658.34636,39.57812063,62934.0,67.7,61.2,5673408.161,748.0,1836.0
3881,2009-12-01,E05,34.0,237123.0,237000.0,2.25,1.4867527520000001,36715.17538,620.454,2219.700007,22658.34636,39.57812063,62934.0,67.7,61.2,5673408.161,748.0,1836.0
3882,2009-12-01,W02,11.0,349000.0,348500.0,2.25,1.4867527520000001,36715.17538,620.454,2219.700007,22658.34636,39.57812063,62934.0,67.7,61.2,5673408.161,748.0,1836.0
3883,2009-12-01,W04,13.0,189408.0,203000.0,2.25,1.4867527520000001,36715.17538,620.454,2219.700007,22658.34636,39.57812063,62934.0,67.7,61.2,5673408.161,748.0,1836.0
3884,2009-12-01,W05,15.0,115707.0,94000.0,2.25,1.4867527520000001,36715.17538,620.454,2219.700007,22658.34636,39.57812063,62934.0,67.7,61.2,5673408.161,748.0,1836.0
3885,2009-12-01,W06,45.0,359119.0,309000.0,2.25,1.4867527520000001,36715.17538,620.454,2219.700007,22658.34636,39.57812063,62934.0,67.7,61.2,5673408.161,748.0,1836.0
3886,2009-12-01,W08,36.0,310536.0,246000.0,2.25,1.4867527520000001,36715.17538,620.454,2219.700007,22658.34636,39.57812063,62934.0,67.7,61.2,5673408.161,748.0,1836.0
3887,2009-12-01,C12,4.0,382750.0,343000.0,2.25,1.4867527520000001,36715.17538,620.454,2219.700007,22658.34636,39.57812063,62934.0,67.7,61.2,5673408.161,748.0,1836.0
3888,2010-01-01,All,931.0,310811.9527,NA,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3889,2010-01-01,E11,16.0,118707.0,110400.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3890,2010-01-01,E08,17.0,177476.0,169000.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3891,2010-01-01,C14,86.0,332321.0,319500.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3892,2010-01-01,C15,42.0,335964.0,309500.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3893,2010-01-01,C08,82.0,347644.0,325625.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3894,2010-01-01,C13,21.0,266495.0,257000.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3895,2010-01-01,C12,5.0,871370.0,584250.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3896,2010-01-01,C11,11.0,181627.0,189900.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3897,2010-01-01,C10,24.0,438583.0,406000.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3898,2010-01-01,C09,4.0,488750.0,495000.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3899,2010-01-01,W08,36.0,255997.0,221750.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3900,2010-01-01,C07,58.0,325724.0,314000.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3901,2010-01-01,C06,8.0,255025.0,253900.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3902,2010-01-01,C04,14.0,295364.0,292500.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3903,2010-01-01,C03,3.0,941000.0,535000.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3904,2010-01-01,C02,13.0,629500.0,431000.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3905,2010-01-01,E07,17.0,195082.0,200000.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3906,2010-01-01,E03,24.0,188054.0,148000.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3907,2010-01-01,W09,14.0,133127.0,117000.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3908,2010-01-01,E09,57.0,230556.0,234000.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3909,2010-01-01,E10,1.0,120000.0,120000.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3910,2010-01-01,W01,10.0,285325.0,269000.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3911,2010-01-01,W10,29.0,161990.0,158000.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3912,2010-01-01,W03,5.0,206000.0,220000.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3913,2010-01-01,W04,17.0,157224.0,157000.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3914,2010-01-01,C01,182.0,397402.0,351000.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3915,2010-01-01,W05,16.0,136906.0,139000.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3916,2010-01-01,W07,15.0,319867.0,282000.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3917,2010-01-01,E05,25.0,217048.0,205000.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3918,2010-01-01,W02,10.0,352015.0,348950.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3919,2010-01-01,E04,19.0,189211.0,207000.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3920,2010-01-01,E06,1.0,296000.0,296000.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3921,2010-01-01,E02,5.0,327200.0,301000.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3922,2010-01-01,W06,41.0,353977.0,333888.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3923,2010-01-01,E01,3.0,339933.0,289900.0,2.25,1.6,36911.44251,620.4125,2274.918431,24448.0,39.6,65402.0,68.1,62.0,5681126.0,700.0,1960.0
3924,2010-02-01,All,1289.0,334339.1032,NA,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3925,2010-02-01,E10,2.0,142000.0,142000.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3926,2010-02-01,W05,16.0,132344.0,132250.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3927,2010-02-01,W09,15.0,161433.0,118500.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3928,2010-02-01,W08,36.0,256028.0,252000.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3929,2010-02-01,W07,26.0,348223.0,323250.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3930,2010-02-01,W06,60.0,335728.0,310000.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3931,2010-02-01,W04,16.0,166219.0,165000.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3932,2010-02-01,E02,2.0,438450.0,438450.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3933,2010-02-01,W03,5.0,175200.0,153000.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3934,2010-02-01,W01,12.0,340949.0,338500.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3935,2010-02-01,E11,16.0,158069.0,158800.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3936,2010-02-01,E09,61.0,233541.0,230500.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3937,2010-02-01,E08,23.0,181059.0,175000.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3938,2010-02-01,E07,21.0,202502.0,202000.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3939,2010-02-01,E06,1.0,401900.0,401900.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3940,2010-02-01,E04,36.0,185801.0,183000.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3941,2010-02-01,W02,11.0,354209.0,381000.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3942,2010-02-01,W10,34.0,158541.0,161000.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3943,2010-02-01,E05,27.0,223354.0,206000.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3944,2010-02-01,E03,21.0,200448.0,159500.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3945,2010-02-01,C10,46.0,464915.0,401500.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3946,2010-02-01,C15,56.0,300498.0,282600.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3947,2010-02-01,C14,116.0,369564.0,340250.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3948,2010-02-01,C13,25.0,260776.0,240000.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3949,2010-02-01,C12,8.0,794944.0,578150.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3950,2010-02-01,E01,8.0,443250.0,446000.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3951,2010-02-01,C07,74.0,328935.0,314500.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3952,2010-02-01,C09,9.0,985433.0,516000.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3953,2010-02-01,C11,12.0,232150.0,236500.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3954,2010-02-01,C06,5.0,267778.0,261490.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3955,2010-02-01,C04,29.0,344538.0,285000.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3956,2010-02-01,C03,8.0,623000.0,547500.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3957,2010-02-01,C02,19.0,574580.0,525000.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3958,2010-02-01,C01,304.0,394550.0,356000.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3959,2010-02-01,C08,129.0,362275.0,339000.0,2.25,1.572000493,37147.89431,594.09,2189.179996,27873.39041,39.62089277,65402.0,68.3,61.7,5688774.744,1745.0,774.0
3960,2010-03-01,C14,164.0,359632.0,334750.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3961,2010-03-01,C11,23.0,175143.0,163000.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3962,2010-03-01,C15,73.0,329661.0,318000.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3963,2010-03-01,E01,6.0,279733.0,332200.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3964,2010-03-01,E02,10.0,526265.0,527450.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3965,2010-03-01,C13,44.0,287633.0,271875.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3966,2010-03-01,C12,8.0,629875.0,497500.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3967,2010-03-01,C10,48.0,427213.0,377000.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3968,2010-03-01,E04,35.0,191026.0,190000.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3969,2010-03-01,C08,173.0,380776.0,350000.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3970,2010-03-01,C07,85.0,331090.0,315500.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3971,2010-03-01,C06,8.0,306300.0,309450.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3972,2010-03-01,C04,29.0,351748.0,275000.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3973,2010-03-01,E03,29.0,196843.0,170000.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3974,2010-03-01,C03,17.0,496853.0,450000.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3975,2010-03-01,C01,378.0,375948.0,340000.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3976,2010-03-01,W08,44.0,284105.0,250750.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3977,2010-03-01,C09,14.0,476357.0,482000.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3978,2010-03-01,W09,20.0,166250.0,144750.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3979,2010-03-01,W10,34.0,187863.0,171000.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3980,2010-03-01,E06,6.0,284783.0,279950.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3981,2010-03-01,E05,44.0,229798.0,224500.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3982,2010-03-01,All,1714.0,327584.4212,NA,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3983,2010-03-01,W07,35.0,325174.0,308000.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3984,2010-03-01,C02,36.0,569798.0,455000.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3985,2010-03-01,W05,25.0,157940.0,160000.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3986,2010-03-01,W04,26.0,161272.0,150000.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3987,2010-03-01,W03,13.0,202977.0,192500.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3988,2010-03-01,W06,71.0,359444.0,311000.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3989,2010-03-01,W01,22.0,356957.0,325500.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3990,2010-03-01,E11,27.0,139881.0,129000.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3991,2010-03-01,E10,2.0,178500.0,178500.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3992,2010-03-01,E09,90.0,240238.0,238000.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3993,2010-03-01,E08,30.0,212859.0,179750.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3994,2010-03-01,E07,38.0,206573.0,218500.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3995,2010-03-01,W02,7.0,415286.0,361000.0,2.25,1.451586274,37344.15563,613.966,2356.871306,32024.71933,39.63891565,65402.0,67.8,61.5,5695623.897000001,905.0,934.0
3996,2010-04-01,W06,68.0,397121.0,314500.0,2.25,1.4,37299.26249,639.85,2473.290969,35311.0,39.65793071,65402.0,67.7,61.3,5703141.137,1730.0,2121.0
3997,2010-04-01,All,1781.0,325237.9882,NA,2.25,1.4,37299.26249,639.85,2473.290969,35311.0,39.65793071,65402.0,67.7,61.3,5703141.137,1730.0,2121.0
3998,2010-04-01,W10,50.0,160830.0,157000.0,2.25,1.4,37299.26249,639.85,2473.290969,35311.0,39.65793071,65402.0,67.7,61.3,5703141.137,1730.0,2121.0
3999,2010-04-01,W09,20.0,175370.0,147000.0,2.25,1.4,37299.26249,639.85,2473.290969,35311.0,39.65793071,65402.0,67.7,61.3,5703141.137,1730.0,2121.0
4000,2010-04-01,W08,59.0,252669.0,245000.0,2.25,1.4,37299.26249,639.85,2473.290969,35311.0,39.65793071,65402.0,67.7,61.3,5703141.137,1730.0,2121.0
4001,2010-04-01,W07,48.0,305646.0,295000.0,2.25,1.4,37299.26249,639.85,2473.290969,35311.0,39.65793071,65402.0,67.7,61.3,5703141.137,1730.0,2121.0
4002,2010-04-01,W05,25.0,137236.0,130000.0,2.25,1.4,37299.26249,639.85,2473.290969,35311.0,39.65793071,65402.0,67.7,61.3,5703141.137,1730.0,2121.0
4003,2010-04-01,E08,29.0,185800.0,171000.0,2.25,1.4,37299.26249,639.85,2473.290969,35311.0,39.65793071,65402.0,67.7,61.3,5703141.137,1730.0,2121.0
4004,2010-04-01,W03,7.0,210443.0,225000.0,2.25,1.4,37299.26249,639.85,2473.290969,35311.0,39.65793071,65402.0,67.7,61.3,5703141.137,1730.0,2121.0
4005,2010-04-01,W01,31.0,337150.0,310500.0,2.25,1.4,37299.26249,639.85,2473.290969,35311.0,39.65793071,65402.0,67.7,61.3,5703141.137,1730.0,2121.0
4006,2010-04-01,E11,31.0,159703.0,155500.0,2.25,1.4,37299.26249,639.85,2473.290969,35311.0,39.65793071,65402.0,67.7,61.3,5703141.137,1730.0,2121.0
4007,2010-04-01,E10,2.0,141750.0,141750.0,2.25,1.4,37299.26249,639.85,2473.290969,35311.0,39.65793071,65402.0,67.7,61.3,5703141.137,1730.0,2121.0
4008,2010-04-01,E09,102.0,237423.0,236275.0,2.25,1.4,37299.26249,639.85,2473.290969,35311.0,39.65793071,65402.0,67.7,61.3,5703141.137,1730.0,2121.0
4009,2010-04-01,E06,1.0,379900.0,379900.0,2.25,1.4,37299.26249,639.85,2473.290969,35311.0,39.65793071,65402.0,67.7,61.3,5703141.137,1730.0,2121.0
4010,2010-04-01,C02,37.0,653835.0,475000.0,2.25,1.4,37299.26249,639.85,2473.290969,35311.0,39.65793071,65402.0,67.7,61.3,5703141.137,1730.0,2121.0
4011,2010-04-01,W04,31.0,153355.0,152000.0,2.25,1.4,37299.26249,639.85,2473.290969,35311.0,39.65793071,65402.0,67.7,61.3,5703141.137,1730.0,2121.0
4012,2010-04-01,W02,11.0,360641.0,369900.0,2.25,1.4,37299.26249,639.85,2473.290969,35311.0,39.65793071,65402.0,67.7,61.3,5703141.137,1730.0,2121.0
4013,2010-04-01,C09,5.0,444760.0,435000.0,2.25,1.4,37299.26249,639.85,2473.290969,35311.0,39.65793071,65402.0,67.7,61.3,5703141.137,1730.0,2121.0
4014,2010-04-01,E05,59.0,230431.0,233500.0,2.25,1.4,37299.26249,639.85,2473.290969,35311.0,39.65793071,65402.0,67.7,61.3,5703141.137,1730.0,2121.0
4015,2010-04-01,C12,7.0,721943.0,529000.0,2.25,1.4,37299.26249,639.85,2473.290969,35311.0,39.65793071,65402.0,67.7,61.3,5703141.137,1730.0,2121.0
4016,2010-04-01,E03,40.0,235865.0,179950.0,2.25,1.4,37299.26249,639.85,2473.290969,35311.0,39.65793071,65402.0,67.7,61.3,5703141.137,1730.0,2121.0
4017,2010-04-01,E02,9.0,331044.0,302500.0,2.25,1.4,37299.26249,639.85,2473.290969,35311.0,39.65793071,65402.0,67.7,61.3,5703141.137,1730.0,2121.0
4018,2010-04-01,E01,10.0,446050.0,407000.0,2.25,1.4,37299.26249,639.85,2473.290969,35311.0,39.65793071,65402.0,67.7,61.3,5703141.137,1730.0,2121.0
4019,2010-04-01,C15,75.0,309526.0,284900.0,2.25,1.4,37299.26249,639.85,2473.290969,35311.0,39.65793071,65402.0,67.7,61.3,5703141.137,1730.0,2121.0
4020,2010-04-01,C14,143.0,358564.0,333000.0,2.25,1.4,37299.26249,639.85,2473.290969,35311.0,39.65793071,65402.0,67.7,61.3,5703141.137,1730.0,2121.0
4021,2010-04-01,E04,23.0,187395.0,201000.0,2.25,1.4,37299.26249,639.85,2473.290969,35311.0,39.65793071,65402.0,67.7,61.3,5703141.137,1730.0,2121.0
4022,2010-04-01,C13,41.0,313801.0,278500.0,2.25,1.4,37299.26249,639.85,2473.290969,35311.0,39.65793071,65402.0,67.7,61.3,5703141.137,1730.0,2121.0
